"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.23005133257392e-121,1.07896363712015,0.357,0.202,3.77920971420011e-117,"6","PITHD1"
2.47271214573868e-121,1.05875629444073,0.348,0.193,7.59716079656753e-117,"6","IRF3"
3.65950058959696e-121,0.940956395496084,0.295,0.149,1.12434496114777e-116,"6","INSIG1"
3.80707856799494e-121,1.04068040806652,0.337,0.183,1.16968681923077e-116,"6","CSRNP1"
1.53120277425205e-120,0.787847533638408,0.288,0.139,4.70446740361199e-116,"6","INPP4B"
8.69429552351963e-120,1.06646471249399,0.415,0.256,2.67123535664617e-115,"6","HEXIM1"
1.46880191522275e-118,1.18057262370764,0.301,0.159,4.51274700433038e-114,"6","NRBF2"
2.70828918248743e-118,1.14378204049705,0.313,0.168,8.32094768427437e-114,"6","AC024293.1"
1.0190694650615e-117,0.862104363416177,0.522,0.365,3.13098902445496e-113,"6","GSTK1"
3.56829604244232e-116,1.13118101779133,0.335,0.187,1.09632327607998e-111,"6","UBE2A"
1.72543381802317e-114,1.15736317865802,0.269,0.134,5.30122286249437e-110,"6","HECA"
1.95931891831176e-114,1.06543975440125,0.39,0.237,6.01981144462107e-110,"6","CDKN1B"
1.64778053469393e-112,0.940980857075671,0.264,0.131,5.06264091479365e-108,"6","TFRC"
4.9877921694221e-112,1.22153306050714,0.273,0.14,1.53244926613325e-107,"6","ZBTB1"
5.88147006613406e-112,0.937262568829561,0.292,0.151,1.80702286311903e-107,"6","FKBP11"
6.33462378800722e-112,0.739753429425918,0.378,0.214,1.94624981262734e-107,"6","RGS10"
3.19554694986716e-111,0.284618106193397,0.994,0.982,9.81799844877185e-107,"6","RPL5"
2.19166304588073e-110,1.02406925580426,0.322,0.177,6.73366554216396e-106,"6","SIGIRR"
7.64026485108964e-110,0.988600235305832,0.329,0.182,2.34739497284878e-105,"6","BAZ1A"
2.98585776146724e-108,0.724664725252447,0.618,0.493,9.17374938633195e-104,"6","KMT2E"
3.82144115969514e-108,0.683215295150209,0.494,0.319,1.17409958190473e-103,"6","SNHG7"
9.18784169827745e-108,0.961009979768214,0.364,0.212,2.82287248337876e-103,"6","SH3KBP1"
9.42904746810284e-108,1.02171010724853,0.26,0.129,2.89698054409992e-103,"6","CSK"
1.06226657411596e-107,0.615571921195704,0.687,0.579,3.26370782231387e-103,"6","SSR2"
2.3999676654784e-107,0.275802085623852,0.994,0.983,7.37366065541582e-103,"6","RACK1"
2.46932562527983e-105,1.08371617827616,0.28,0.147,7.58675605110976e-101,"6","HMOX2"
3.44431651386331e-105,0.992609076065551,0.355,0.208,1.05823180571936e-100,"6","PPP1R18"
1.28734899324738e-104,1.06527523585434,0.313,0.174,3.95525104685325e-100,"6","ING1"
4.05334391943127e-104,0.805277853367318,0.553,0.415,1.24534938580606e-99,"6","ANKRD11"
2.53916794831312e-102,0.975796814693626,0.288,0.153,7.80133960439722e-98,"6","CDC42EP3"
8.05802898926142e-102,0.970855974634698,0.303,0.165,2.47574882666068e-97,"6","IVNS1ABP"
2.79508190053894e-100,0.81689916900072,0.419,0.264,8.58760963121583e-96,"6","CD47"
3.2766932861305e-100,1.13097853110454,0.358,0.219,1.00673124523074e-95,"6","TRIM8"
3.68131133495019e-100,0.624038845331007,0.267,0.132,1.1310460945501e-95,"6","UCP2"
1.39815761203152e-99,0.900319207370204,0.451,0.308,4.29569944720565e-95,"6","TCP1"
2.61505764069027e-99,0.84462321920651,0.463,0.318,8.03450309525679e-95,"6","XBP1"
1.75124309735135e-98,0.844506074185654,0.438,0.289,5.38051929230228e-94,"6","IFRD1"
5.36880511968788e-97,1.12461427677458,0.272,0.147,1.6495116849729e-92,"6","GPANK1"
1.72022335660666e-96,0.618748600490022,0.671,0.572,5.2852142408383e-92,"6","EIF3F"
2.68879504241509e-96,0.767928403540312,0.554,0.421,8.26105388831613e-92,"6","HNRNPH1"
6.01350553467361e-96,1.05113565513053,0.287,0.158,1.84758944047312e-91,"6","AKIRIN2"
1.35479936147134e-95,0.266343542456851,0.996,0.99,4.16248555818455e-91,"6","RPL9"
1.49031147969341e-93,0.917740862732095,0.375,0.233,4.57883299021003e-89,"6","CHD1"
4.71882763782159e-93,0.743601271894539,0.405,0.251,1.44981260344431e-88,"6","SLFN5"
1.74558221548018e-92,0.905256262131421,0.399,0.257,5.3631267988413e-88,"6","NAP1L4"
2.64174258643949e-92,0.641352309002579,0.638,0.527,8.1164899225767e-88,"6","EIF3G"
3.57626474276999e-92,1.111429816908,0.257,0.137,1.09877157956865e-87,"6","GRPEL1"
4.81260340529629e-92,0.443186040871006,0.862,0.847,1.47862427024323e-87,"6","RPL4"
1.33252170556847e-91,0.71716736754137,0.561,0.432,4.09403968818855e-87,"6","SBDS"
3.78564472127512e-91,0.961160281302434,0.338,0.203,1.16310148416457e-86,"6","PDCD7"
7.26133633867798e-90,0.979511962934232,0.315,0.185,2.23097297669542e-85,"6","ABHD17A"
1.78234949841204e-89,1.02289428278928,0.317,0.186,5.47609059892117e-85,"6","ODF2L"
2.4646757424541e-89,0.844092516768205,0.349,0.211,7.57246975111599e-85,"6","WIPF1"
6.1857431811981e-89,0.917184977820841,0.384,0.247,1.9005077349913e-84,"6","ARID4A"
1.26282491506062e-88,0.48098353691678,0.668,0.553,3.87990326903225e-84,"6","HSPA5"
2.2403287648479e-88,0.670279726022579,0.574,0.446,6.88318609711869e-84,"6","UBXN1"
7.36877093086193e-88,0.735896137136187,0.534,0.407,2.26398118079802e-83,"6","SMDT1"
1.35820427414242e-87,0.835774872132017,0.404,0.264,4.17294681187517e-83,"6","GTF3A"
5.22015016411109e-86,0.908415570936294,0.401,0.266,1.60383893642149e-81,"6","POLR2A"
1.39148411655558e-85,1.03503000485667,0.274,0.154,4.27519579970537e-81,"6","COQ10B"
2.70993353050097e-85,0.83076669206057,0.423,0.287,8.32599977911119e-81,"6","MAT2A"
5.51550241803525e-85,0.555555317978717,0.68,0.597,1.69458296291715e-80,"6","UBE2D3"
1.00339143535421e-84,0.668879669990504,0.407,0.26,3.08281984598229e-80,"6","NABP1"
1.01953618720245e-84,0.60422920342724,0.634,0.528,3.13242298156081e-80,"6","JAK1"
2.07437299433131e-84,0.985592184699227,0.292,0.169,6.37330358778353e-80,"6","CLPP"
2.59177809989836e-84,0.741343988889143,0.497,0.361,7.96297903412771e-80,"6","TAF7"
1.58140014323254e-82,0.585900044574557,0.619,0.5,4.85869380006766e-78,"6","AKAP13"
7.10172239863704e-82,0.947490831090855,0.265,0.147,2.18193318975724e-77,"6","SAMD9"
8.68877457763978e-82,0.937733298218981,0.339,0.212,2.66953910123405e-77,"6","POLR2J3.1"
5.32254109111343e-81,0.980687803581939,0.337,0.211,1.63529752483369e-76,"6","BTG3"
2.80282121847823e-80,0.741762488044682,0.489,0.363,8.61138791165251e-76,"6","PGK1"
9.11096930613439e-79,1.01348769555223,0.269,0.154,2.79925420961673e-74,"6","TGIF1"
1.0517285792866e-77,0.825226682172522,0.252,0.137,3.23133088700016e-73,"6","UPP1"
1.45450356186268e-77,0.885535623233514,0.431,0.309,4.4688167434669e-73,"6","ZBTB7A"
1.82816964120984e-77,0.77095554712981,0.423,0.29,5.61686840565312e-73,"6","GLS"
1.8512418606827e-77,0.737538624671824,0.374,0.24,5.68775549276153e-73,"6","VASP"
4.27644730705425e-77,0.702833388291698,0.391,0.257,1.31389567061935e-72,"6","CD55"
3.62598504998984e-76,0.86499599605714,0.377,0.247,1.11404764675888e-71,"6","ASXL1"
3.87102714080736e-76,0.999557865378095,0.272,0.158,1.18933437874165e-71,"6","OSER1"
4.59527307879383e-75,0.699926395827195,0.464,0.332,1.41185170072862e-70,"6","HNRNPF"
5.02293311461195e-74,0.675635294493402,0.525,0.403,1.54324597013337e-69,"6","UXT"
7.6044331692032e-74,0.923553123266635,0.306,0.188,2.33638604690599e-69,"6","NOP58"
1.07762441765908e-73,0.765818848696424,0.423,0.294,3.31089326081575e-69,"6","SLTM"
3.16601641737636e-73,0.931614122717138,0.297,0.181,9.72726884074713e-69,"6","FKBP4"
9.72648786364403e-73,0.906895904922279,0.258,0.148,2.98836613122599e-68,"6","SAP30"
1.8539553423188e-69,0.810029137078259,0.382,0.261,5.69609239374028e-65,"6","TMEM173"
3.8919283654896e-69,0.678577815078008,0.46,0.334,1.19575607101303e-64,"6","SNRPB"
5.94119014495776e-68,0.691211843672737,0.509,0.393,1.82537126013682e-63,"6","TAF1D"
6.73432721754968e-68,0.461012416097355,0.695,0.619,2.06905469431996e-63,"6","TAGLN2"
6.86733284876912e-68,0.583133138791528,0.597,0.502,2.10991934445582e-63,"6","SFPQ"
7.18398677099491e-68,0.857788412979018,0.254,0.147,2.20720809552048e-63,"6","OSTF1"
8.80248091710426e-68,0.722368862887216,0.443,0.321,2.70447423697111e-63,"6","EPC1"
8.64971515737348e-67,0.680002400407344,0.453,0.33,2.65753848495143e-62,"6","CLK1"
9.53375105626723e-67,0.807695287770431,0.347,0.229,2.92914967452754e-62,"6","CHD2"
2.95741913803319e-66,0.740467043996658,0.301,0.185,9.08637455969319e-62,"6","FOXO1"
1.02739297858563e-65,0.903720407171395,0.323,0.211,3.15656218740647e-61,"6","ZNF791"
1.18135655943762e-65,0.699686575457534,0.449,0.333,3.62959989321615e-61,"6","POLR1D"
1.3766553890202e-65,0.703874688663167,0.469,0.354,4.22963601722567e-61,"6","HIGD2A"
1.41209508669698e-65,0.753905218844298,0.362,0.242,4.33852094436782e-61,"6","CCND2"
4.28608158172966e-65,0.877266604127652,0.316,0.203,1.31685570517062e-60,"6","KDM2A"
7.2449467052371e-65,0.794120703324207,0.333,0.217,2.22593742571705e-60,"6","POLR3GL"
7.40484231616594e-64,0.796842640929583,0.31,0.196,2.27506375321882e-59,"6","PBXIP1"
2.58450314790986e-63,0.798298963237006,0.334,0.219,7.94062747163826e-59,"6","RPL17"
2.99451543049685e-63,0.917015778155965,0.33,0.221,9.20034920865853e-59,"6","TOPORS"
8.90816490061065e-63,0.304877741581947,0.859,0.836,2.73694458406362e-58,"6","COX4I1"
4.50626433558159e-62,0.335139585141714,0.826,0.813,1.38450465446409e-57,"6","SON"
4.24936387392848e-61,0.536637174487417,0.601,0.509,1.30557455662579e-56,"6","ANAPC16"
1.61743578567708e-60,0.824709005930469,0.319,0.21,4.96940970791428e-56,"6","MAZ"
2.35826436334071e-60,0.419932789174842,0.496,0.365,7.24553142992799e-56,"6","GYPC"
3.90510274998937e-60,0.595802613805444,0.251,0.145,1.19980376890674e-55,"6","FBXO32"
6.03392530269782e-60,0.738272759162573,0.323,0.21,1.85386321000088e-55,"6","SNRPN"
6.37406174558369e-60,0.623322266878653,0.458,0.34,1.95836673071313e-55,"6","YPEL3"
6.6940376638827e-60,0.843064560761802,0.336,0.227,2.05667613185132e-55,"6","CHD4"
7.46374884978513e-60,0.745533736262223,0.334,0.222,2.29316219660798e-55,"6","ERICH1"
7.68933507475413e-60,0.921109373002277,0.255,0.154,2.36247130836746e-55,"6","SLC4A7"
1.73792409300507e-59,0.720284446521632,0.378,0.265,5.33959798334879e-55,"6","ORMDL1"
3.57482993766914e-59,0.673808434136103,0.373,0.257,1.09833075004947e-54,"6","USP15"
1.34254946979636e-58,0.632331691384864,0.444,0.328,4.12484899100235e-54,"6","SLC3A2"
1.57706414718705e-58,0.549652522857982,0.589,0.496,4.84537188581749e-54,"6","TRMT112"
2.63043774645337e-58,0.879877636959325,0.268,0.166,8.08175693220332e-54,"6","ITM2C"
2.78323597784246e-58,0.593600654798743,0.331,0.215,8.55121421832317e-54,"6","RHOG"
2.1547144358684e-56,0.664869483931866,0.341,0.228,6.62014463276206e-52,"6","SP110"
3.30554266792252e-56,0.847144471040745,0.281,0.18,1.01559492929251e-51,"6","JOSD1"
6.85028785810733e-56,0.723709123855051,0.308,0.202,2.1046824415249e-51,"6","CNN2"
2.58505648209659e-55,0.57629460474939,0.513,0.412,7.94232753559356e-51,"6","RAP1B"
2.71839091672415e-55,0.718001776328839,0.355,0.246,8.35198425254327e-51,"6","THUMPD1"
2.51024418963823e-54,0.845134780069841,0.265,0.168,7.71247424824451e-50,"6","HNRNPL"
3.12224933368965e-54,0.719439889048186,0.39,0.286,9.59279885282808e-50,"6","JTB"
8.06064573993567e-54,0.648616539591043,0.37,0.258,2.47655279713784e-49,"6","PCSK7"
1.51473236187195e-53,0.332429658415337,0.882,0.893,4.65386370861537e-49,"6","DYNLL1"
3.26097330465545e-53,0.613409767083175,0.355,0.242,1.00190143812234e-48,"6","GLIPR1"
5.42827415985047e-53,0.27586662757659,0.677,0.553,1.66778295287246e-48,"6","TPM3"
1.03872322128635e-52,0.795646797947268,0.278,0.18,3.19137322508019e-48,"6","MIR22HG"
1.07179233927242e-51,0.739289779644082,0.26,0.163,3.29297478318057e-47,"6","DNMT1"
7.92482702725463e-51,0.678555572328509,0.378,0.273,2.43482385585371e-46,"6","RSBN1L"
1.45655747006335e-50,0.836714864095472,0.26,0.166,4.47512717102263e-46,"6","RNF167"
3.60540246154339e-50,0.734632530932191,0.323,0.223,1.10772385228459e-45,"6","FAM89B"
4.89665539266729e-50,0.699179760545789,0.258,0.162,1.5044484028431e-45,"6","CBLB"
2.17654924322074e-49,0.639838136465309,0.426,0.326,6.68722989487139e-45,"6","GGNBP2"
1.46905861827778e-48,0.683018999414837,0.543,0.472,4.51353569879665e-44,"6","GOLGB1"
5.2806042010546e-48,0.281757590960458,0.679,0.595,1.62241283473202e-43,"6","ARPC3"
1.30452787242891e-47,0.337655511805317,0.775,0.746,4.00803143525058e-43,"6","SRSF5"
5.20288974711864e-47,0.53573031640834,0.548,0.462,1.59853584590473e-42,"6","ERP29"
3.50361921786237e-46,0.496691436007062,0.546,0.453,1.07645196849604e-41,"6","VAMP2"
7.12439110369696e-46,0.648550339238352,0.403,0.306,2.18889792269985e-41,"6","HSPA9"
1.32100501234632e-45,0.709781794165862,0.325,0.23,4.05865579993283e-41,"6","MKNK2"
1.44458119885615e-45,0.637079854355452,0.445,0.354,4.43833127536564e-41,"6","DHX36"
2.60755343540312e-45,0.559581891585864,0.435,0.331,8.01144717493255e-41,"6","TUBA1C"
5.56916466519078e-45,0.60412354186823,0.4,0.302,1.71107015173321e-40,"6","SRSF9"
9.29668466802623e-45,0.720085648720884,0.29,0.198,2.85631339740438e-40,"6","CHMP1B"
2.75247405086389e-44,0.313315432463703,0.774,0.738,8.4567012738742e-40,"6","CD99"
5.98791679793161e-44,0.49003426443163,0.766,0.736,1.83972755699651e-39,"6","ANXA1"
8.59407373980702e-43,0.457190406001561,0.546,0.456,2.64044321581831e-38,"6","APRT"
1.44789295264313e-42,0.540708149974514,0.485,0.395,4.44850630770075e-38,"6","DDX18"
3.11131605184799e-42,0.738286224566446,0.267,0.18,9.55920743769776e-38,"6","CSNK1D"
3.25151312464125e-42,0.721567119212378,0.257,0.17,9.98994892414777e-38,"6","DIAPH1"
7.67098864267762e-42,0.562841289934346,0.482,0.395,2.35683455057627e-37,"6","NUFIP2"
1.07954587422605e-41,0.742392785531694,0.301,0.213,3.31679674397211e-37,"6","DNAJC1"
1.27210167518092e-41,0.641648227387691,0.338,0.245,3.90840518682585e-37,"6","FGFR1OP2"
1.31991441656501e-41,0.735721791601591,0.254,0.169,4.05530505345435e-37,"6","TBRG1"
1.44674524554079e-41,0.740576382376958,0.267,0.181,4.44498009239954e-37,"6","POLE3"
1.98016196485448e-41,0.305131475243145,0.764,0.747,6.0838496208189e-37,"6","CLIC1"
5.73008201523228e-41,0.483088331737477,0.579,0.511,1.76051039835996e-36,"6","RBM25"
6.17747894866394e-41,0.575329030166948,0.434,0.343,1.89796863218751e-36,"6","TOP1"
6.84061021385036e-40,0.732166442166321,0.256,0.173,2.10170908210338e-35,"6","SAFB2"
9.40347996554753e-40,0.610965691452928,0.281,0.191,2.88912518461482e-35,"6","MAFF"
1.47011875424299e-39,0.781459039853683,0.354,0.268,4.51679286053615e-35,"6","RNF19A"
4.89727531119849e-39,0.498571283405836,0.446,0.349,1.50463886661262e-34,"6","NSD3"
1.63842672352287e-38,0.631550198627412,0.321,0.232,5.03390226535166e-34,"6","WTAP"
2.13206298535692e-38,0.499943333610734,0.55,0.476,6.55055031621061e-34,"6","MPHOSPH8"
2.78712979984851e-38,0.487594530175355,0.48,0.392,8.56317759705457e-34,"6","CUTA"
6.43260761917572e-38,0.675679347270374,0.372,0.287,1.97635436491555e-33,"6","FAM177A1"
2.10338850570426e-37,0.527409702569625,0.276,0.187,6.46245084492577e-33,"6","ARID5A"
9.4742208058005e-36,0.290475797410634,0.763,0.75,2.91085960037414e-31,"6","HNRNPA1"
1.34760715697904e-35,0.447146030220254,0.515,0.432,4.14038822910241e-31,"6","HMGN1"
1.63616837682383e-35,0.652786121143082,0.266,0.185,5.02696372095354e-31,"6","SMAP1"
1.86528906302946e-35,0.440686131670076,0.42,0.322,5.73091411725172e-31,"6","PSMB8"
1.09591791659688e-34,0.634277469844559,0.332,0.249,3.36709820695225e-30,"6","TMX4"
1.6611569992068e-34,0.610783427432787,0.299,0.215,5.10373876436296e-30,"6","CCNDBP1"
1.66821940704116e-34,0.593284588834193,0.305,0.221,5.12543730619327e-30,"6","PSMA5"
1.71147293343855e-34,0.58263837982092,0.28,0.197,5.25832944069661e-30,"6","ABHD5"
2.01245985856419e-34,0.625681607265636,0.352,0.271,6.18308166945263e-30,"6","NOP56"
6.45248313647318e-34,0.336057506546768,0.686,0.651,1.98246091885002e-29,"6","HNRNPDL"
1.35298809367683e-33,0.350772933064554,0.744,0.707,4.15692061901269e-29,"6","GADD45B"
6.46158939095831e-33,0.573398016434176,0.317,0.235,1.98525872447803e-28,"6","METTL9"
8.09376235370094e-33,0.627408250513488,0.292,0.211,2.48672754555108e-28,"6","CENPC"
2.31688477460307e-32,0.557503336879876,0.31,0.228,7.11839678149048e-28,"6","CCSER2"
2.79916749356029e-32,0.602900298394145,0.305,0.226,8.60016220721463e-28,"6","PHF20"
3.62982160069067e-32,0.510856866060684,0.341,0.255,1.1152263885962e-27,"6","SEPT9"
6.14346327635513e-32,0.27193728662321,0.762,0.747,1.88751765702735e-27,"6","HINT1"
6.1526206374558e-32,0.477334032634065,0.504,0.432,1.89033116465192e-27,"6","PNN"
8.45995679549763e-32,0.511560960502611,0.453,0.377,2.59923712584869e-27,"6","CBX3"
1.04033842289465e-31,0.4036013241552,0.361,0.273,3.19633577050152e-27,"6","ARL4A"
7.4451541864941e-30,0.585146659382521,0.279,0.203,2.28744917225845e-25,"6","SSBP4"
1.67950481221271e-29,0.393149566938182,0.443,0.365,5.16011058504233e-25,"6","LITAF"
2.78642068420594e-29,0.569736173143345,0.296,0.22,8.56099891015432e-25,"6","SELENOT"
3.64703555220119e-29,0.362059720983753,0.493,0.411,1.12051520305829e-24,"6","NKTR"
5.25862342542774e-29,0.594757581310155,0.291,0.216,1.61565946122842e-24,"6","REST"
8.20194674069508e-29,0.337662548167309,0.67,0.65,2.51996611661116e-24,"6","PRRC2C"
1.36025225285491e-28,0.591473116453783,0.384,0.315,4.17923902167143e-24,"6","HNRNPUL1"
1.54404789726824e-28,0.577282228467429,0.3,0.225,4.74393275956694e-24,"6","PRDM2"
3.31849024956567e-28,0.584762467768941,0.254,0.183,1.01957294427656e-23,"6","CPNE1"
2.96986998102537e-27,0.563714054037688,0.278,0.206,9.12462852970234e-23,"6","CCDC12"
1.11768437946828e-26,0.397524739910421,0.47,0.4,3.43397348747834e-22,"6","BZW1"
9.84575715749701e-26,0.517990141370754,0.268,0.198,3.02501042906938e-21,"6","PARP1"
1.10062476392717e-25,0.413380053577561,0.527,0.47,3.38155952468985e-21,"6","SNU13"
2.18409673693361e-25,0.545198713852229,0.261,0.192,6.71041881455483e-21,"6","RPAIN"
3.4392169836274e-25,0.333594562617662,0.291,0.215,1.05666502604968e-20,"6","MANF"
4.47549954567563e-25,0.548685934979887,0.27,0.2,1.37505248041338e-20,"6","KLHL24"
7.79892650076443e-24,0.560444391781207,0.304,0.239,2.39614217809486e-19,"6","TOB2"
1.15391338353837e-23,0.537756303030372,0.251,0.186,3.54528347958328e-19,"6","TANK"
2.41489139188974e-23,0.470211747919627,0.347,0.279,7.41951231244203e-19,"6","PPP1CA"
2.73544378511978e-23,0.574530139737254,0.256,0.193,8.40437748540202e-19,"6","DDX27"
1.43427509373805e-22,0.414603995998875,0.443,0.382,4.40666679800078e-18,"6","ARF4"
6.48577862259033e-22,0.484240718054108,0.308,0.243,1.99269062400465e-17,"6","FNBP4"
7.65820328263806e-22,0.490410257850292,0.312,0.246,2.35290637655772e-17,"6","MAGOH"
7.98209601390399e-22,0.591036094891931,0.299,0.237,2.45241917931186e-17,"6","GSPT1"
8.18092419661307e-22,0.447629137990393,0.373,0.309,2.5135071501674e-17,"6","ARL6IP1"
8.45083854158441e-22,0.430603473814418,0.309,0.241,2.5964356335164e-17,"6","ATM"
1.30552192387348e-21,0.466025633417485,0.333,0.266,4.01108555890887e-17,"6","AIP"
1.38834007881913e-21,0.49883388387473,0.267,0.203,4.2655360581639e-17,"6","SPSB3"
3.33814060512149e-21,0.525774136631788,0.255,0.194,1.02561031951753e-16,"6","FOSL2"
5.66234320335319e-21,0.439941560221568,0.282,0.218,1.73969832579823e-16,"6","AC129492.1"
2.96540236580948e-20,0.532749067200649,0.266,0.205,9.11090222871305e-16,"6","KIAA2026"
9.71896700026453e-20,0.37409687793824,0.365,0.298,2.98605542116127e-15,"6","DPP7"
1.986754319932e-19,0.520615130057462,0.322,0.263,6.10410397255906e-15,"6","TMF1"
3.66290737208856e-19,0.475968824258077,0.321,0.261,1.12539166100049e-14,"6","CCDC59"
4.88407905181495e-19,0.389073110310182,0.648,0.655,1.50058444787963e-14,"6","SAP18"
8.6146529565448e-19,0.478738266067587,0.255,0.196,2.64676597436883e-14,"6","MBD4"
9.39698024513781e-19,0.31456364481586,0.558,0.522,2.88712821051614e-14,"6","ATP6V1G1"
1.32621156931663e-18,0.286325141885978,0.627,0.599,4.07465242556841e-14,"6","SNRPD2"
1.99451073869948e-18,0.466764648282646,0.359,0.302,6.12793479358028e-14,"6","CCT4"
2.89507109515009e-18,0.415899040533316,0.402,0.347,8.89481643273913e-14,"6","RBBP6"
3.65916194588599e-18,0.379407769860206,0.334,0.272,1.12424091625401e-13,"6","CAPZA1"
9.11879300235152e-18,0.364469651286068,0.296,0.233,2.80165796204248e-13,"6","TUT4"
9.30528093400942e-18,0.354364856585408,0.445,0.388,2.85895451416505e-13,"6","C9orf16"
1.25432871820506e-17,0.301726176559649,0.382,0.325,3.85379955381322e-13,"6","ATP1B3"
1.36942968044066e-17,0.477588022226126,0.266,0.21,4.20743575018589e-13,"6","MECP2"
1.63457848440215e-17,0.352449302193863,0.496,0.449,5.02207893547717e-13,"6","H1FX"
2.02482782559149e-17,0.254175801210482,0.62,0.588,6.22108101134729e-13,"6","SET"
3.3069470444486e-17,0.412166151110021,0.348,0.29,1.01602640993639e-12,"6","TECR"
6.12539250592783e-17,0.416584631767543,0.339,0.28,1.88196559352127e-12,"6","TRA2A"
7.6239786911775e-17,0.436406981575074,0.343,0.287,2.34239121307737e-12,"6","CCT2"
1.08354825262596e-16,0.436580129645234,0.285,0.228,3.329093651368e-12,"6","URI1"
1.3436089827406e-16,0.407100761878356,0.289,0.231,4.12810423857222e-12,"6","NUB1"
2.48382391620816e-16,0.451261345814201,0.251,0.197,7.63130060015794e-12,"6","FNIP1"
3.30035663613716e-16,0.318632278778542,0.519,0.475,1.01400157288678e-11,"6","AKAP9"
3.43723984757774e-16,0.459855218179407,0.272,0.218,1.05605757076978e-11,"6","ARIH1"
7.85866721862303e-16,0.381201978939301,0.39,0.34,2.41449691624974e-11,"6","CREBRF"
9.78575805031561e-16,0.419975447198708,0.264,0.21,3.00657630337897e-11,"6","KRAS"
3.38066759023878e-15,0.366073088049664,0.36,0.306,1.03867631042496e-10,"6","PCF11"
3.53644390744439e-15,0.321968615030038,0.477,0.432,1.08653702612321e-10,"6","UBE2B"
4.35756210672176e-15,0.427706140671258,0.296,0.244,1.33881738166919e-10,"6","ANP32E"
1.09431637023737e-14,0.373109981735966,0.265,0.211,3.36217761591729e-10,"6","EPB41L4A-AS1"
1.36696598232163e-14,0.320863318234416,0.35,0.29,4.19986628408498e-10,"6","GADD45A"
1.77876040730822e-14,0.376690795728265,0.301,0.248,5.46506347541377e-10,"6","HBP1"
1.97594795044597e-14,0.376981644923016,0.309,0.256,6.07090248295019e-10,"6","PRR13"
2.79581873030093e-14,0.265499984101785,0.574,0.548,8.58987346697659e-10,"6","HNRNPC"
3.11258306894824e-14,0.287322568605116,0.379,0.321,9.56310022103656e-10,"6","ARPC1B"
5.85901317381518e-14,0.31511303138969,0.517,0.483,1.80012320752298e-09,"6","RSRC2"
2.06489217672591e-13,0.392852154646152,0.291,0.242,6.34417472377269e-09,"6","SKIL"
2.46106286308383e-13,0.418045794240898,0.259,0.21,7.56136954053876e-09,"6","CDK13"
1.09709603514986e-12,0.33953203901967,0.396,0.352,3.37071785839445e-08,"6","PRPF40A"
1.20254309094147e-12,0.358848815414752,0.331,0.283,3.69469339260856e-08,"6","SSU72"
2.07961682978875e-12,0.290365890398641,0.524,0.496,6.38941474784296e-08,"6","STAT3"
4.1615034172945e-12,0.373984805511781,0.263,0.216,1.27858030992956e-07,"6","UBE2N"
5.67788118988903e-12,0.292688994290585,0.417,0.369,1.7444722167815e-07,"6","SNRPG"
6.2345808925049e-12,0.303670995377654,0.465,0.425,1.91551263341321e-07,"6","RBMX"
7.30574067028397e-12,0.29614386016541,0.483,0.449,2.24461576353805e-07,"6","PTP4A2"
8.88748428339316e-12,0.385414777007306,0.267,0.221,2.73059067122972e-07,"6","ILF2"
1.53158990831181e-11,0.253729747106197,0.623,0.63,4.7056568342972e-07,"6","SQSTM1"
1.66240391138361e-11,0.349834343630415,0.327,0.281,5.107569777335e-07,"6","USP16"
1.94053017668149e-11,0.303630635141626,0.419,0.377,5.96208491483622e-07,"6","IK"
4.30577169680101e-11,0.335027950157483,0.25,0.206,1.32290529612514e-06,"6","RPS6KA3"
9.17646135978863e-11,0.353120091082732,0.331,0.288,2.81937598818146e-06,"6","DDX6"
1.45562653391539e-10,0.374230386105719,0.293,0.252,4.47226696280164e-06,"6","RNPS1"
2.77693758080542e-10,0.319299206732519,0.28,0.236,8.53186302326657e-06,"6","CASP4"
3.03745955592329e-10,0.337381014145433,0.328,0.287,9.33229073961871e-06,"6","GABARAPL1"
3.80082499327744e-10,0.312774280528698,0.284,0.24,1.16776547093456e-05,"6","MED10"
4.68472685740598e-10,0.412768244872832,0.271,0.233,1.43933547966941e-05,"6","DNTTIP2"
4.98078963303038e-10,0.430488321251763,0.272,0.234,1.53029780685225e-05,"6","SYAP1"
5.16788899892297e-10,0.328733477763351,0.316,0.274,1.58778221602909e-05,"6","RNMT"
5.93273749775612e-10,0.364075674935309,0.252,0.211,1.82277426881059e-05,"6","DNAJA2"
6.80576697365371e-10,0.352968216696649,0.252,0.211,2.09100384498537e-05,"6","GPATCH8"
1.05679030219621e-09,0.339387681810394,0.281,0.24,3.24688252446765e-05,"6","SRSF6"
1.05780238974245e-09,0.32831225419385,0.314,0.273,3.2499920622447e-05,"6","LSM8"
1.14396965695987e-09,0.340011827813269,0.265,0.225,3.51473237404349e-05,"6","LUZP1"
2.37501626854392e-09,0.311835922696894,0.288,0.247,7.29699998347434e-05,"6","TAOK3"
1.30003257899771e-08,0.312519532021017,0.341,0.304,0.000399422009571257,"6","ZNF292"
2.71152735372522e-08,0.286815099655351,0.391,0.357,0.000833089664158537,"6","DDX46"
5.31953482282559e-08,0.297014417095505,0.261,0.225,0.00163437387896493,"6","TMEM259"
8.23277940139098e-08,0.273675382832104,0.382,0.351,0.00252943914328336,"6","UBE2I"
